id,name,neighbourhood,room_type
10235251,"Exec. New House near SJC,SCU! Deep Cleaned!",San Jose,Entire home/apt
10282287,Cozy Cottage near downtown San Jose,San Jose,Entire home/apt
10312808,San Jose Totally Private Studio.,Cupertino,Private room
10316398,Modern Studio 10-min drive to Stanford U./Hospital,Palo Alto,Entire home/apt
10317690,Beautiful 3500+ SqFt Willow Glen. High ceilings,San Jose,Entire home/apt
10320814,Sequoia Redwood Garden - Room 2,Sunnyvale,Private room
10343505,Silicon Valley Stays Casa Tres,Mountain View,Entire home/apt
10392744,"Charming 1 bed, 1 bath home in Santa Clara",Santa Clara,Private room
10393268,Nice 2/1 in Quite & Green location,Santa Clara,Entire home/apt
10416072,"Comfortable Home: Views of Valley, Hills and Quiet",San Jose,Entire home/apt
10417667,Cupertino area private room 2 beds,San Jose,Private room
10458386,2 BD 1 BA Single Family Property in West San Jose,San Jose,Private room
10476757,Santana Row Luxury Condo 2  Story 1100 Sq Feet,San Jose,Entire home/apt
10477197,Spacious light & airy 1 BR/B near Apple & Mt. View,San Jose,Private room
10518150,Furnished Studio Near SJ Downtown,San Jose,Entire home/apt
10526315,APARTMENT (5) Upstairs Unit  Near SAN JOSE STATE,San Jose,Entire home/apt
10528664,The Autumn @ Bayview  #1,Sunnyvale,Entire home/apt
10569022,"Private w/hot tub, bond w/fam&creative options",Sunnyvale,Entire home/apt
10574846,MR2: Fantastic San Jose 3 bdrm,San Jose,Entire home/apt
10595590,Walk to Intel & Oracle Co -3,Santa Clara,Private room
10597190,Silicon Valley-Modern comfort - 2,Santa Clara,Private room
10597528,Modern 1 bedroom apt w/ kitchen in Silicon Valley,San Jose,Private room
10598926,Cupertino area cozy private room,San Jose,Private room
10616643,Cheerful:  Peaceful Views of San Jose Valley,San Jose,Private room
10616975,Charming: Quiet Views of San Jose Hills,San Jose,Private room
10632869,1 Bedroom Downtown Palo Alto,Palo Alto,Private room
10637376,2BR House + Patio + Office near Apple and Main St.,Cupertino,Entire home/apt
10656148,Santana Row Luxury Executive 2 Story Loft,San Jose,Entire home/apt
10673940,Silicon Valley Stays Casa Uno,Mountain View,Entire home/apt
10676932,"Executive Estate, bedroom with bath",Unincorporated Areas,Private room
10724330,Cozy Professorville Cottage,Palo Alto,Entire home/apt
10751333,Comfortable Whole Home on two house lot,San Jose,Entire home/apt
10758500,Private Rm #2 In Renovated Silicon Valley Bungalow,Unincorporated Areas,Private room
10767700,Perfect 2nd Floor BR in N. San Jose,San Jose,Private room
10768157,Perfect 3rd Floor BR in N. San Jose,San Jose,Private room
10784061,Private guest house apartment in the foothills,Unincorporated Areas,Entire home/apt
10785194,Gorgeous House In A Great San Jose/Campbell Area,San Jose,Entire home/apt
10794588,Private Pool-side Cottage in Willow Glen,San Jose,Entire home/apt
10810567,"Garden Cottage w/kitchenette, parking for RV",Unincorporated Areas,Entire home/apt
10811159,Light and Bright Studio Cottage Space,Campbell,Entire home/apt
10812146,Better Hens & Gardens - Private Room & Bath,San Jose,Private room
10813765,Quiet Poolside Cottage for Solitude,Monte Sereno,Entire home/apt
10830598,Master room with balcony/private bathroom,Campbell,Private room
10832838,Private Guest House in Willow Glen,San Jose,Entire home/apt
10839542,Room in a house near Levi's stadium,Santa Clara,Private room
10865423,Modern clean room with private bath,Los Altos,Private room
10876240,Better Hens & Gardens - Private Room w/Shared Bath,San Jose,Private room
10877623,Better Hens & Gardens - Private Room w/Shared Bath,San Jose,Private room
10884819,Super Bowl Santana Row Apartment,San Jose,Entire home/apt
10900561,"STUDIO - Spacious, private entry, nice garden view",San Jose,Entire home/apt
10900802,Perfect for business travelers!,Campbell,Entire home/apt
10911159,The Zen Place @ Bayview #3,Sunnyvale,Entire home/apt
10912061,A walk from Levi's Stadium,Santa Clara,Private room
10926307,Spacious Room in a Gorgeous House,San Jose,Private room
10929129,Travel Nurse/ Professional in Willow Glen Area,San Jose,Private room
10929526,Large room near Downtown San Jose,San Jose,Private room
10929882,Cozy room near Downtown San Jose,San Jose,Private room
10930927,Large Private Room-Covid Clean in Sunnyvale,Sunnyvale,Private room
10942653,Garden view room in ❤️ Palo Alto,Palo Alto,Private room
10947263,Lux2B2Ba|Levi's 49ers|Restaurants|PoolGym| Parking,Santa Clara,Entire home/apt
10955848,Perfect short term stay,San Jose,Entire home/apt
10961124,Los Altos Private 1BR/1BA near Stanford.,Los Altos,Private room
10994358,Modern 2Bed/1Bath suite in San Jose,San Jose,Entire home/apt
10996467,2 Bed / 2 Bath & Central AC Apartment + Sports TV.,San Jose,Entire home/apt
10996993,Silicon Valley Private  Master & full bath.,Santa Clara,Private room
11010620,Silicon Valley Central -4,Santa Clara,Private room
11011129,Walk to Levi Stadium-Convenience-1,Santa Clara,Private room
11015916,Relaxing Private Room,San Jose,Private room
11038453,Complete luxury penthouse Santana Row (2 bedrooms),San Jose,Entire home/apt
11040436,Private Room&Bathroom in Beautiful New Quiet Home,Gilroy,Private room
11040894,"Exquisite Large Studio with Kitchen, A/C, Laundry",Sunnyvale,Entire home/apt
11044655,(8) Cozy Private Room in Mt View ! Clean and safe!,Mountain View,Private room
11061133,Cozy Studio prime Palo Alto location near Stanford,Palo Alto,Entire home/apt
11069497,LA: Spacious + Comfortable in Palo Alto,Palo Alto,Entire home/apt
11126594,"Private bathroom private room, 13 min to tesla",San Jose,Private room
11221021,Walk to El Camino; newly installed heat pump/AC,Palo Alto,Private room
11348692,Wonderful Private Room with Queen Bed,San Jose,Private room
11379435,"Hot Tub, Home Theater, Room #1!!",San Jose,Private room
11418799,"San Jose Furnished Room, Private, Clean and Safe",San Jose,Private room
11534850,Delightful RV  with 2 full-size beds,San Jose,Entire home/apt
11547006,"private room 3, nice, quiet & safe",Unincorporated Areas,Private room
11552844,Whimsical Cottage Near The Village -Self-contained,Saratoga,Entire home/apt
11638020,"Willow Glen, quiet complex near downtown,  hot tub",San Jose,Private room
11657021,"北美车库咖啡---聚集着全世界最酷的一群小伙伴,彼此相信分享的价值和创新的力量",Sunnyvale,Private room
11753055,Studio Suite with  Kitchen,Sunnyvale,Entire home/apt
11803586,Comfortable Room with Stunning Sunset Views,San Jose,Private room
11852752,Convenient For Short Term Business,Santa Clara,Private room
11891157,Stanford Steps Away,Palo Alto,Entire home/apt
11903282,Treehouse in Vineyard Overlooking Monterey Bay,Unincorporated Areas,Private room
11919195,LuxeSuite Downtown Mtn View w/ Private Entrance,Mountain View,Entire home/apt
11949320,"Pvt room with pvt bath, pvt living area N San Jose",Milpitas,Entire home/apt
11989476,Bedroom 1 of 3 - Private bedroom with shared bath,San Jose,Private room
12090789,Very Elegant Room With Clean Enviornment.,San Jose,Private room
12190894,"Clean, quiet private room in Palo Alto!",Palo Alto,Private room
12206301,2 blks from Apple infinite loop,Cupertino,Entire home/apt
12229046,COZY PRIVATE BEDROOM IN SANTA CLARA,Santa Clara,Private room
12231082,COMFORTABLE PRIVATE BEDROOM IN SC,Santa Clara,Private room
12276426,a very good and quite neighborhood,San Jose,Entire home/apt
12359305,Downtown Palo Alto Remodeled 1 Bedroom Apt,Palo Alto,Entire home/apt
12382152,"SuperHost‧Oasis1777sqft‧4B2.5B‧AC‧65""TV‧FreePark",San Jose,Entire home/apt
12390057,PAC1 - Private Home - Walking 8 min Stanford U,Palo Alto,Entire home/apt
12394154,"Amazing Room, Quiet, Clean and Comfy!",San Jose,Private room
12432756,聖何西帶家具豪宅3樓房間出租,San Jose,Private room
12707304,1005 #6 Downtown Studio/Hardwood,Palo Alto,Entire home/apt
12709410,1005 #4  large Studio/1bath Downtown attic/2beds,Palo Alto,Entire home/apt
12709893,"359 #A  Hawthorne, 1bedroom/1Bath",Palo Alto,Entire home/apt
12710658,543 #C 1bed/1bath/carport downtown,Palo Alto,Entire home/apt
12737040,543 #A 1bed/1bath/carport downtown,Palo Alto,Entire home/apt
12737421,543 #D 1bed/1bath/carport downtown,Palo Alto,Entire home/apt
12761625,359 #C1 Large Studio/Dwntwn/Hrdwd A/C,Palo Alto,Entire home/apt
12762400,1005 #7 Large Studio/hardwood/1bath,Palo Alto,Entire home/apt
12781985,Cute Guesthouse near Apple & Main Street Cupertino,Cupertino,Entire home/apt
12782851,1005 #8 Studio/Hardwood/downtown,Palo Alto,Entire home/apt
12791433,[4N18-1] Bright New Modern 2/1 Home in Downtown SJ,San Jose,Entire home/apt
12797680,Private West room in prime Sunnyvale location.,Sunnyvale,Private room
12810616,北美车库咖啡---聚集着全世界最酷的一群小伙伴，彼此相信分享的价值和创新的力量,Sunnyvale,Shared room
12856968,Luxury Master Suite in Silicon Valley,Santa Clara,Private room
12972621,Private bathroom private room in beautiful house,San Jose,Private room
13040785,"Two Bedroom One Bath Condo ~ ""Home Away From Home""",San Jose,Entire home/apt
13130135,Porta Azul House Near Downtown Dining Destinations,Mountain View,Entire home/apt
13134347,Modern Suite with Kitchen,Sunnyvale,Entire home/apt
13135353,Entire Private Cute Small Studio,San Jose,Entire home/apt
13137504,"1BR beautiful, cozy guest cottage in Willow Glen",San Jose,Entire home/apt
13137944,Entire Small Private STUDIO,San Jose,Entire home/apt
13147889,Room with En-Suite Bath in New House,Santa Clara,Private room
13238201,"Serene, Large 4BR/2.5BA Home in San Jose",Unincorporated Areas,Entire home/apt
13266604,Serene Space in Willow Glen Bedroom 1,San Jose,Private room
13301549,Private Suite w/Bath + Private Entrance,Santa Clara,Private room
13360872,Private Room in New House,Santa Clara,Private room
13361592,Quiet luxury Apartment in quaint Los Gatos,Los Gatos,Entire home/apt
13362279,Contemporary 2 bedroom home in North Los Gatos,Los Gatos,Entire home/apt
13370199,California Bungalow W/ Hottub.,Unincorporated Areas,Entire home/apt
13395285,555 #9 2bed/1.5bath/carport,Palo Alto,Entire home/apt
13491122,Cabana with Warm Watsu Pool,San Jose,Entire home/apt
13533669,Serene Space in Willow Glen/Short Term Rental,San Jose,Private room
13562623,#11 Large room with private kitchen in San Jose DT,San Jose,Private room
13577922,"Clean, Comfortable Condo on Santana Row",San Jose,Entire home/apt
13587533,Charming bungalow situated in the Rose garden area,Santa Clara,Entire home/apt
13623812,PAC2 - Casita-Style Studio near Stanford U - 0.7mi,Palo Alto,Entire home/apt
13625030,Whole home in center of Silicon Valley (near Levi),Santa Clara,Entire home/apt
13625793,Engineer's Paradise 1 (Mixed Gender Shared room),Santa Clara,Shared room
13641281,3Vegan Sculpture Garden ofSunnyvale,Sunnyvale,Private room
13655186,Engineer's Paradise 2 (Mixed Gender Shared room),Santa Clara,Shared room
13656010,Engineer's Paradise 3 (Mixed Gender Shared room),Santa Clara,Shared room
13656166,Engineer's Paradise 4 (Mixed Gender Shared room),Santa Clara,Shared room
13656360,Engineer's Paradise 5 (Mixed Gender Shared room),Santa Clara,Shared room
13656420,Engineer's Paradise 6 (Mixed Gender Shared room),Santa Clara,Shared room
13656488,Engineer's Paradise 7 (Mixed Gender Shared Room),Santa Clara,Shared room
13656586,Engineer's Paradise 8 (Mixed Gender Shared Room),Santa Clara,Shared room
13656680,Engineer's Paradise 9 (Mixed Gender Shared Room),Santa Clara,Shared room
13656730,Engineer's Paradise 10 (Mixed Gender Shared Room),Santa Clara,Shared room
13656760,Engineer's Paradise 11 (Mixed Gender Shared Room),Santa Clara,Shared room
13708922,Prime  downtown Palo Alto location near Stanford,Palo Alto,Entire home/apt
13753164,Lux Serenity!  Cozy&peaceful with a luscious yard,Sunnyvale,Entire home/apt
13766116,San Jose Rosegarden Cottage - Business Ready,San Jose,Entire home/apt
13815205,#08 Master bedroom with private private bathroom,San Jose,Private room
13880297,Outstanding downtown Palo Alto apt - Best location,Palo Alto,Entire home/apt
13929148,New & Large Guest Suite,Palo Alto,Private room
13989870,#03 Big room in downtown San Jose Victorian mansio,San Jose,Private room
14000243,#12 Big room with private kitchen in San Jose DT.,San Jose,Private room
14031603,Cupertino area 2 private rooms with bath sleeps 4,San Jose,Private room
14050822,Private room in beautiful Mountain View house!,Mountain View,Private room
14067899,#10 Beautiful room in downtown San Jose Victorian,San Jose,Private room
14074103,Flat In Mountain View - Pets Welcome - 31 Day Min,Mountain View,Entire home/apt
14102529,#06 Big room w/bath in downtown San Jose Victorian,San Jose,Private room
14162584,"Rustic Cottage, Redwoods, Beaches.",Unincorporated Areas,Entire home/apt
14172393,Tranquil  private  2 BR home in Palo Alto/Stanford,Los Altos Hills,Entire home/apt
14184433,Cozy Private Suite with Private Entrance,Mountain View,Entire home/apt
14198266,The Coach House,Unincorporated Areas,Entire home/apt
14199333,Bright and Comfortable Room in Los Altos Hills,Los Altos Hills,Private room
14218309,#7 Big Master bedroom in downtown San Jose,San Jose,Private room
14222013,Sunnyvale Single Private Garden View— for Business,Sunnyvale,Private room
14251866,Separate entry: private suite with full bath #2,Santa Clara,Private room
14298138,Rose Garden Cottage,San Jose,Entire home/apt
14324161,Warm Suburban Home in Berryessa,San Jose,Private room
14369619,Private & Spacious 2BR | Free WiFi | Mountain View,Mountain View,Entire home/apt
14373739,Spacious & Bright - Los Altos,Los Altos Hills,Private room
14390514,Cozy Getaway Suite w/Private Entry Near Stanford,Palo Alto,Entire home/apt
14487519,"Sunset Room, large, peaceful, with balcony & views",Los Gatos,Private room
14501746,"San Jose,  Downtown, Cozy Craftsman Duplex",San Jose,Entire home/apt
14522235,Premium Furnished Room & Attached Private Bath,San Jose,Private room
14557665,Comfy & Clean 2B2.5B Townhouse,Santa Clara,Entire home/apt
14571222,Cozy modern studio in Palo Alto,Palo Alto,Entire home/apt
14609983,"Clean, bright and modern room with private access",Mountain View,Private room
14611475,Serenity -  Separate Guest Unit,Gilroy,Private room
14630332,Private Bedroom + Private Bath in Rivermark,Santa Clara,Private room
14670967,Charming home in one of PA's best neighborhoods!,Palo Alto,Entire home/apt
14731534,Santana Row Properties #2 - Silicon Valley Getaway,San Jose,Entire home/apt
14732197,"Guesthouse with kitchen,bath and laundry",Cupertino,Entire home/apt
14745757,Serene Space  in Willow Glen Bedroom 2,San Jose,Private room
14750022,Beautiful setting near historic Alum Rock Park.,San Jose,Entire home/apt
14758546,"Entire Private Walnut Tree Cottage, Near Japantown",San Jose,Entire home/apt
14774243,391 - Mini studio in the heart of Silicon Valle,Mountain View,Entire home/apt
14789268,Nice room good for studying &living,San Jose,Private room
14806317,Park Like Setting,San Jose,Private room
14844905,Contemporary Guest House,Palo Alto,Entire home/apt
14868530,Spacious executive cottage near new Apple Campus,Cupertino,Entire home/apt
14874431,Gorgeous Casita(detached) in upscale neighborhood,San Jose,Entire home/apt
14875178,Sunrise Room,Los Gatos,Private room
14885810,Luxury 3BD/1.5BA Country Living in Silicon Valley,San Jose,Entire home/apt
14886949,Caboose in the redwoods just outside of Cupertino,Unincorporated Areas,Entire home/apt
14927816,Lovely cozy studio near downtown SJ,San Jose,Private room
14933577,Private Room in family house - Central San Jose-y,San Jose,Private room
14935817,"Near Cisco,Western Digital, KLA,Levi,Great America",Milpitas,Private room
14975982,Santana Row! San Jose with Shopping & Restaurants,San Jose,Entire home/apt
14992287,Lovely Private Suite in Garden Setting,Palo Alto,Private room
14993150,Rooms in a Large House in Saratoga,Saratoga,Private room
15008661,Master Bedroom with En Suite Bathroom in a Modern House,Mountain View,Private room
15024203,"Independent suite, great location, Fast Internet",Palo Alto,Entire home/apt
15024286,A furnished private room in beautiful Los Altos,Palo Alto,Private room
15041584,The Garden Suite | Studio in Heart of Willow Glen,San Jose,Entire home/apt
15042670,Lux Private Bed with Pool Hotub Gym,San Jose,Private room
15071482,Santana Row - 2 BR Modern Loft - Silicon Valley,San Jose,Entire home/apt
